"","GEOID","wt","STATEFP10","COUNTYFP10","TRACTCE10","NAME10","NAMELSAD10","MTFCC10","FUNCSTAT10","ALAND10","AWATER10","INTPTLAT10","INTPTLON10","C000","CNS03","CNS05","CNS06","CNS08","UMWT","UMWTshare"
"202","53033024400",314,53,33,24400,244,"Census Tract 244","G5020","S",1627672,660948,47.5822829,-122.217867,1311,2,58,59,37,156,0.118993135011442
"203","53033024500",315,53,33,24500,245,"Census Tract 245","G5020","S",3785637,2227321,47.5664031,-122.2202549,1976,8,124,92,51,275,0.13917004048583
"204","53033024601",246,53,33,24601,246.01,"Census Tract 246.01","G5020","S",4016906,2661746,47.5484565,-122.2237306,1784,7,93,84,46,230,0.128923766816144
"205","53033024602",64,53,33,24602,246.02,"Census Tract 246.02","G5020","S",2868432,2569219,47.5326968,-122.2319773,1503,1,96,61,43,201,0.13373253493014
"206","53033024701",270,53,33,24701,247.01,"Census Tract 247.01","G5020","S",2739207,0,47.5614775,-122.1808594,1783,5,146,93,55,299,0.167694896242288
"207","53033024702",272,53,33,24702,247.02,"Census Tract 247.02","G5020","S",6392898,797574,47.5396242,-122.1897607,3414,11,300,179,108,598,0.175161101347393
"208","53033024800",120,53,33,24800,248,"Census Tract 248","G5020","S",3775702,0,47.5743916,-122.1521009,2972,11,211,134,67,423,0.142328398384926
"209","53033024901",271,53,33,24901,249.01,"Census Tract 249.01","G5020","S",3183749,0,47.5633033,-122.1575188,2230,4,164,89,61,318,0.142600896860987
"210","53033024902",121,53,33,24902,249.02,"Census Tract 249.02","G5020","S",2029984,0,47.5653697,-122.1337183,1842,9,143,74,67,293,0.159066232356135
"211","53033024903",122,53,33,24903,249.03,"Census Tract 249.03","G5020","S",4963596,0,47.5508498,-122.1412595,3116,7,263,150,85,505,0.16206675224647
"212","53033025001",69,53,33,25001,250.01,"Census Tract 250.01","G5020","S",3531217,28798,47.5380627,-122.1693928,2376,8,230,94,72,404,0.17003367003367
"213","53033025003",95,53,33,25003,250.03,"Census Tract 250.03","G5020","S",6352436,0,47.5567201,-122.1081035,3170,14,229,152,75,470,0.148264984227129
"214","53033025005",107,53,33,25005,250.05,"Census Tract 250.05","G5020","S",7684826,0,47.5306823,-122.1466867,2305,12,210,126,68,416,0.180477223427332
"215","53033025006",106,53,33,25006,250.06,"Census Tract 250.06","G5020","S",22393618,0,47.5269219,-122.098686,2713,5,193,156,79,433,0.159601916697383
"216","53033025101",374,53,33,25101,251.01,"Census Tract 251.01","G5020","S",2935513,0,47.509392,-122.1549957,2918,14,308,147,126,595,0.2039067854695
"217","53033025102",123,53,33,25102,251.02,"Census Tract 251.02","G5020","S",6232169,0,47.4980982,-122.140725,3940,13,504,166,146,829,0.210406091370558
"218","53033025200",375,53,33,25200,252,"Census Tract 252","G5020","S",4544252,0,47.5106885,-122.1827358,3950,8,454,157,158,777,0.196708860759494
"219","53033025301",174,53,33,25301,253.01,"Census Tract 253.01","G5020","S",3821608,2029946,47.5102693,-122.2031668,3250,9,419,173,147,748,0.230153846153846
"220","53033025302",81,53,33,25302,253.02,"Census Tract 253.02","G5020","S",3972686,2424838,47.4920143,-122.2153507,2236,7,274,128,137,546,0.244186046511628
"221","53033025400",348,53,33,25400,254,"Census Tract 254","G5020","S",2300848,0,47.494539,-122.1839089,3300,6,365,161,138,670,0.203030303030303
"222","53033025500",349,53,33,25500,255,"Census Tract 255","G5020","S",1524600,0,47.4970722,-122.1699618,2428,5,278,102,92,477,0.196457990115321
"223","53033025601",175,53,33,25601,256.01,"Census Tract 256.01","G5020","S",2894103,0,47.4827528,-122.1748691,2667,11,294,111,108,524,0.196475440569929
"224","53033025602",108,53,33,25602,256.02,"Census Tract 256.02","G5020","S",5204940,0,47.4777132,-122.1488815,3241,10,470,155,137,772,0.238198087010182
"225","53033025701",330,53,33,25701,257.01,"Census Tract 257.01","G5020","S",3780704,0,47.4716037,-122.1913955,3104,4,355,140,171,670,0.215850515463918
"226","53033025702",350,53,33,25702,257.02,"Census Tract 257.02","G5020","S",2852893,0,47.4638347,-122.16465,1948,6,303,91,78,478,0.245379876796715
"227","53033025803",65,53,33,25803,258.03,"Census Tract 258.03","G5020","S",1343482,0,47.4503896,-122.178457,2358,8,281,130,124,543,0.23027989821883
"228","53033025804",289,53,33,25804,258.04,"Census Tract 258.04","G5020","S",2358347,0,47.4547647,-122.1691692,1960,6,226,84,97,413,0.210714285714286
"229","53033025805",176,53,33,25805,258.05,"Census Tract 258.05","G5020","S",2392257,35493,47.4548196,-122.1939161,2579,10,300,156,120,586,0.227219852656068
"230","53033025806",82,53,33,25806,258.06,"Census Tract 258.06","G5020","S",2934558,150285,47.4550034,-122.2107374,2672,5,302,125,110,542,0.202844311377246
"231","53033026001",48,53,33,26001,260.01,"Census Tract 260.01","G5020","S",2747927,0,47.499027,-122.2362315,2866,23,313,146,157,639,0.222958827634334
"232","53033026002",288,53,33,26002,260.02,"Census Tract 260.02","G5020","S",2767309,1607,47.4825107,-122.2239768,3766,15,350,132,179,676,0.179500796601168
"233","53033026100",47,53,33,26100,261,"Census Tract 261","G5020","S",4302988,9859,47.4910723,-122.2500978,3474,20,431,157,165,773,0.222510074841681
"234","53033026200",46,53,33,26200,262,"Census Tract 262","G5020","S",15241096,526900,47.4591441,-122.2435898,3017,13,318,170,176,677,0.2243950944647
"235","53033026300",45,53,33,26300,263,"Census Tract 263","G5020","S",4827827,388852,47.5089631,-122.2889871,865,8,89,49,60,206,0.238150289017341
"236","53033026400",44,53,33,26400,264,"Census Tract 264","G5020","S",4780011,299442,47.509131,-122.3111776,2652,12,291,126,166,595,0.224358974358974
"237","53033026500",43,53,33,26500,265,"Census Tract 265","G5020","S",1993802,1625,47.5145478,-122.3380052,1753,6,196,98,85,385,0.219623502567028
"238","53033026600",19,53,33,26600,266,"Census Tract 266","G5020","S",1160397,0,47.512846,-122.3632681,1177,6,129,57,79,271,0.230246389124894
"239","53033026700",18,53,33,26700,267,"Census Tract 267","G5020","S",3084839,419292,47.4962788,-122.3638054,2718,19,309,126,161,615,0.226269315673289
"240","53033026801",17,53,33,26801,268.01,"Census Tract 268.01","G5020","S",1538512,5897,47.5076338,-122.3433587,2441,12,301,117,150,580,0.237607537894306
"241","53033026802",16,53,33,26802,268.02,"Census Tract 268.02","G5020","S",2035727,18135,47.4983057,-122.3429643,2167,8,238,92,125,463,0.213659437009691
"242","53033027000",15,53,33,27000,270,"Census Tract 270","G5020","S",1978526,12524,47.4976819,-122.3219067,1712,10,183,80,107,380,0.22196261682243
"243","53033027100",14,53,33,27100,271,"Census Tract 271","G5020","S",1567464,0,47.4920386,-122.2998447,1540,6,158,68,114,346,0.224675324675325
"244","53033027200",13,53,33,27200,272,"Census Tract 272","G5020","S",3321974,85339,47.4867948,-122.2813197,1130,7,149,40,60,256,0.226548672566372
"245","53033027300",12,53,33,27300,273,"Census Tract 273","G5020","S",3552158,5405,47.4780597,-122.299328,2962,8,406,119,179,712,0.240378122889939
"246","53033027400",383,53,33,27400,274,"Census Tract 274","G5020","S",3325461,0,47.4827326,-122.3236114,2644,13,338,135,171,657,0.248487140695915
"247","53033027500",382,53,33,27500,275,"Census Tract 275","G5020","S",2229521,0,47.4816357,-122.341172,2202,8,231,125,126,490,0.22252497729337
"248","53033027600",357,53,33,27600,276,"Census Tract 276","G5020","S",2846424,1307943,47.4745719,-122.3595893,1772,7,164,74,112,357,0.201467268623025
"249","53033027701",83,53,33,27701,277.01,"Census Tract 277.01","G5020","S",44151776,9781558,47.4509608,-122.4764915,2088,20,215,58,97,390,0.186781609195402
"250","53033027702",339,53,33,27702,277.02,"Census Tract 277.02","G5020","S",51481975,23439547,47.3727844,-122.4617896,1833,13,156,63,77,309,0.168576104746318
"251","53033027800",338,53,33,27800,278,"Census Tract 278","G5020","S",2577267,1094948,47.4515094,-122.3679231,1533,9,153,93,125,380,0.247879973907371
"252","53033027900",337,53,33,27900,279,"Census Tract 279","G5020","S",3358042,153582,47.4638936,-122.3478454,3407,14,320,209,234,777,0.228059876724391
"253","53033028000",336,53,33,28000,280,"Census Tract 280","G5020","S",2094341,0,47.4666281,-122.3239219,1638,3,147,85,128,363,0.221611721611722
"254","53033028100",335,53,33,28100,281,"Census Tract 281","G5020","S",1627778,0,47.4686896,-122.2991209,1345,4,168,52,91,315,0.234200743494424
"255","53033028200",334,53,33,28200,282,"Census Tract 282","G5020","S",2687326,1028,47.4656308,-122.2755633,2300,12,231,106,159,508,0.220869565217391
"256","53033028300",321,53,33,28300,283,"Census Tract 283","G5020","S",8206439,153403,47.4309168,-122.2693876,2602,6,332,132,199,669,0.257109915449654
"257","53033028402",320,53,33,28402,284.02,"Census Tract 284.02","G5020","S",8324279,0,47.4501488,-122.3030373,2398,7,201,112,259,579,0.241451209341118
"258","53033028403",319,53,33,28403,284.03,"Census Tract 284.03","G5020","S",2086535,32665,47.4388693,-122.2831589,2603,10,254,111,295,670,0.257395313100269
"259","53033028500",318,53,33,28500,285,"Census Tract 285","G5020","S",3509824,0,47.4454085,-122.3248135,2011,14,178,104,183,479,0.238189955246146
"260","53033028600",317,53,33,28600,286,"Census Tract 286","G5020","S",6463133,1891466,47.4329749,-122.3446892,2858,15,300,161,207,683,0.238978306508048
"261","53033028700",316,53,33,28700,287,"Census Tract 287","G5020","S",2675325,0,47.4212394,-122.3278018,2632,11,293,141,192,637,0.242021276595745
"262","53033028801",300,53,33,28801,288.01,"Census Tract 288.01","G5020","S",5203599,0,47.4206939,-122.308606,1207,8,117,67,104,296,0.245236122618061
"263","53033028802",299,53,33,28802,288.02,"Census Tract 288.02","G5020","S",2415612,415841,47.4249416,-122.2880021,2869,10,285,129,263,687,0.239456256535378
"264","53033028901",298,53,33,28901,289.01,"Census Tract 289.01","G5020","S",2285605,425573,47.4026302,-122.3203514,1585,5,156,104,157,422,0.266246056782334
"265","53033028902",297,53,33,28902,289.02,"Census Tract 289.02","G5020","S",2062176,0,47.3994087,-122.3017641,2776,7,252,150,255,664,0.239193083573487
"266","53033029001",381,53,33,29001,290.01,"Census Tract 290.01","G5020","S",2635370,952681,47.3840122,-122.3220799,2011,16,228,117,169,530,0.26355047240179
"267","53033029003",380,53,33,29003,290.03,"Census Tract 290.03","G5020","S",2574768,0,47.3824985,-122.3057539,2735,10,264,178,215,667,0.243875685557587
"268","53033029004",379,53,33,29004,290.04,"Census Tract 290.04","G5020","S",1825372,0,47.3799024,-122.2968653,1468,6,178,72,85,341,0.232288828337875
"269","53033029101",111,53,33,29101,291.01,"Census Tract 291.01","G5020","S",3352098,167811,47.3975237,-122.2794706,1532,3,178,86,151,418,0.272845953002611
"270","53033029102",110,53,33,29102,291.02,"Census Tract 291.02","G5020","S",2582809,0,47.3799253,-122.2841053,2034,6,270,136,160,572,0.281219272369715
"271","53033029203",378,53,33,29203,292.03,"Census Tract 292.03","G5020","S",2010123,0,47.3862746,-122.2313701,1539,3,176,118,94,391,0.254061078622482
"272","53033029204",361,53,33,29204,292.04,"Census Tract 292.04","G5020","S",4234266,1687,47.3955305,-122.2160422,3265,17,412,195,187,811,0.248392036753446
"273","53033029205",197,53,33,29205,292.05,"Census Tract 292.05","G5020","S",1868727,40406,47.3878189,-122.263393,2271,5,313,155,192,665,0.292822545134302
"274","53033029206",109,53,33,29206,292.06,"Census Tract 292.06","G5020","S",17212475,214543,47.4144378,-122.2433601,1744,2,237,125,129,493,0.282683486238532
"275","53033029303",360,53,33,29303,293.03,"Census Tract 293.03","G5020","S",3608397,1116,47.4364727,-122.1998867,3901,10,492,195,195,892,0.228659318123558
"276","53033029304",359,53,33,29304,293.04,"Census Tract 293.04","G5020","S",4132285,30364,47.4382513,-122.1715428,2676,14,363,158,120,655,0.244768310911809
"277","53033029305",358,53,33,29305,293.05,"Census Tract 293.05","G5020","S",2897239,2248,47.4219144,-122.2114434,1878,4,265,107,86,462,0.246006389776358
"278","53033029306",296,53,33,29306,293.06,"Census Tract 293.06","G5020","S",2372855,182821,47.4217238,-122.1835438,1738,4,253,84,102,443,0.254890678941312
"279","53033029307",295,53,33,29307,293.07,"Census Tract 293.07","G5020","S",3808766,61769,47.4218407,-122.1594823,2021,7,295,135,115,552,0.273132112815438
"280","53033029403",294,53,33,29403,294.03,"Census Tract 294.03","G5020","S",2407382,385,47.4094368,-122.2002607,2599,10,385,162,146,703,0.270488649480569
"281","53033029405",280,53,33,29405,294.05,"Census Tract 294.05","G5020","S",2491156,986,47.4117274,-122.1757403,3057,10,459,163,174,806,0.263657180242067
"282","53033029406",279,53,33,29406,294.06,"Census Tract 294.06","G5020","S",2616772,92988,47.397426,-122.1786798,2532,12,358,126,144,640,0.252764612954186
"283","53033029407",278,53,33,29407,294.07,"Census Tract 294.07","G5020","S",1360513,0,47.3942408,-122.2017733,2180,9,264,122,126,521,0.238990825688073
"284","53033029408",277,53,33,29408,294.08,"Census Tract 294.08","G5020","S",1238188,0,47.3946962,-122.1916681,1938,7,229,110,104,450,0.232198142414861
"285","53033029502",276,53,33,29502,295.02,"Census Tract 295.02","G5020","S",4309765,36477,47.3741574,-122.1753447,3402,14,486,212,240,952,0.279835390946502
"286","53033029503",275,53,33,29503,295.03,"Census Tract 295.03","G5020","S",2362193,545,47.3763084,-122.2063943,3589,10,447,235,219,911,0.253831150738367
"287","53033029504",256,53,33,29504,295.04,"Census Tract 295.04","G5020","S",1883400,0,47.3797202,-122.1945497,2661,6,304,156,159,625,0.234874107478392
"288","53033029601",255,53,33,29601,296.01,"Census Tract 296.01","G5020","S",3950607,70584,47.3561518,-122.1841491,3463,9,440,213,211,873,0.252093560496679
"289","53033029602",254,53,33,29602,296.02,"Census Tract 296.02","G5020","S",6659409,50035,47.3383864,-122.1880544,2813,6,380,164,132,682,0.242445787415571
"290","53033029700",253,53,33,29700,297,"Census Tract 297","G5020","S",11047288,222690,47.3646803,-122.2258729,3194,8,378,213,208,807,0.252661239824671
"291","53033029801",252,53,33,29801,298.01,"Census Tract 298.01","G5020","S",7901412,164205,47.3609177,-122.2683819,3873,10,498,213,303,1024,0.264394526207075
"292","53033029802",251,53,33,29802,298.02,"Census Tract 298.02","G5020","S",6856382,174573,47.3445746,-122.2747262,4300,21,518,282,266,1087,0.252790697674419
"293","53033029901",250,53,33,29901,299.01,"Census Tract 299.01","G5020","S",3958496,107134,47.3240587,-122.282336,2207,7,296,141,164,608,0.275487086542818
"294","53033029902",249,53,33,29902,299.02,"Census Tract 299.02","G5020","S",6290862,10821,47.3241338,-122.2580667,2104,2,337,149,124,612,0.290874524714829
"295","53033030003",232,53,33,30003,300.03,"Census Tract 300.03","G5020","S",4737504,846303,47.3588458,-122.3152313,2721,13,292,141,199,645,0.237045203969129
"296","53033030004",231,53,33,30004,300.04,"Census Tract 300.04","G5020","S",2038151,0,47.3501042,-122.3033872,3544,15,306,195,247,763,0.215293453724605
"297","53033030005",198,53,33,30005,300.05,"Census Tract 300.05","G5020","S",2174223,0,47.3365301,-122.3027673,2368,13,267,131,165,576,0.243243243243243
"298","53033030006",112,53,33,30006,300.06,"Census Tract 300.06","G5020","S",1984562,163997,47.3240408,-122.3041391,1564,2,132,96,98,328,0.209718670076726
"299","53033030100",230,53,33,30100,301,"Census Tract 301","G5020","S",5851590,1972452,47.3361138,-122.3469054,3206,19,328,157,256,760,0.237055520898316
"300","53033030201",229,53,33,30201,302.01,"Census Tract 302.01","G5020","S",2818919,52615,47.3206275,-122.3485442,2551,11,262,149,191,613,0.240297922383379
"301","53033030202",228,53,33,30202,302.02,"Census Tract 302.02","G5020","S",3272013,0,47.3243897,-122.3231288,2946,13,253,183,193,642,0.217922606924644
"302","53033030304",227,53,33,30304,303.04,"Census Tract 303.04","G5020","S",7344801,14259,47.2732632,-122.331856,1561,3,163,82,102,350,0.224215246636771
"303","53033030305",212,53,33,30305,303.05,"Census Tract 303.05","G5020","S",3783120,1035821,47.3189756,-122.3888214,2304,15,256,158,157,586,0.254340277777778
"304","53033030306",211,53,33,30306,303.06,"Census Tract 303.06","G5020","S",3764962,542278,47.3130416,-122.3996447,2703,9,294,174,204,681,0.251942286348502
"305","53033030308",210,53,33,30308,303.08,"Census Tract 303.08","G5020","S",2154064,0,47.3083168,-122.3520249,2937,7,291,138,201,637,0.216887980932925
"306","53033030309",209,53,33,30309,303.09,"Census Tract 303.09","G5020","S",2194426,27034,47.3032998,-122.3374114,2827,10,256,138,181,585,0.206933144676335
"307","53033030310",188,53,33,30310,303.1,"Census Tract 303.10","G5020","S",3205491,0,47.2901057,-122.3495936,2787,8,308,134,163,613,0.219949766774309
"308","53033030311",187,53,33,30311,303.11,"Census Tract 303.11","G5020","S",1900453,3993,47.3078811,-122.368573,2247,12,247,118,126,503,0.223854027592345
"309","53033030312",186,53,33,30312,303.12,"Census Tract 303.12","G5020","S",1855241,0,47.2932144,-122.3682146,2373,5,232,100,130,467,0.196797302991993
"310","53033030313",114,53,33,30313,303.13,"Census Tract 303.13","G5020","S",4002289,0,47.3002419,-122.3139509,1648,12,139,92,79,322,0.195388349514563
"311","53033030314",113,53,33,30314,303.14,"Census Tract 303.14","G5020","S",2503919,0,47.3080955,-122.3236866,1867,4,180,99,100,383,0.205141938939475
"312","53033030401",185,53,33,30401,304.01,"Census Tract 304.01","G5020","S",12138960,348070,47.2944923,-122.2855895,3775,4,439,237,239,919,0.243443708609272
"313","53033030403",184,53,33,30403,304.03,"Census Tract 304.03","G5020","S",3853306,6562,47.2677479,-122.30923,2034,2,231,129,104,466,0.229105211406096
"314","53033030404",163,53,33,30404,304.04,"Census Tract 304.04","G5020","S",5989875,215746,47.267424,-122.2759315,2049,6,260,133,109,508,0.247925817471938
"315","53033030501",162,53,33,30501,305.01,"Census Tract 305.01","G5020","S",11215570,175434,47.3272298,-122.2353245,689,4,78,46,49,177,0.25689404934688
"316","53033030503",161,53,33,30503,305.03,"Census Tract 305.03","G5020","S",3258095,67676,47.3425849,-122.2130556,2308,10,296,165,136,607,0.262998266897747
"317","53033030504",160,53,33,30504,305.04,"Census Tract 305.04","G5020","S",1524229,42763,47.3211155,-122.2135048,2059,5,241,129,120,495,0.240407965031569
"318","53033030600",159,53,33,30600,306,"Census Tract 306","G5020","S",3359294,69662,47.3069144,-122.2074969,2581,10,342,159,154,665,0.257652072839984
"319","53033030700",158,53,33,30700,307,"Census Tract 307","G5020","S",1563564,0,47.2971636,-122.2215689,1795,5,228,108,77,418,0.232869080779944
"320","53033030801",133,53,33,30801,308.01,"Census Tract 308.01","G5020","S",6975768,33797,47.2873666,-122.2352954,2630,6,316,146,139,607,0.230798479087452
"321","53033030802",132,53,33,30802,308.02,"Census Tract 308.02","G5020","S",1372874,0,47.2860456,-122.2137235,1756,3,241,129,93,466,0.265375854214123
"322","53033030901",131,53,33,30901,309.01,"Census Tract 309.01","G5020","S",3121503,0,47.280712,-122.2531115,1853,4,267,117,108,496,0.267674042093902
"323","53033030902",130,53,33,30902,309.02,"Census Tract 309.02","G5020","S",3926189,28185,47.2657557,-122.2444934,2746,5,428,204,159,796,0.289876183539694
"324","53033031000",129,53,33,31000,310,"Census Tract 310","G5020","S",12595437,162785,47.2689535,-122.1862464,1999,3,266,135,116,520,0.260130065032516
"325","53033031100",128,53,33,31100,311,"Census Tract 311","G5020","S",7323964,116159,47.2909187,-122.1895001,2970,7,372,156,153,688,0.231649831649832
"326","53033031202",353,53,33,31202,312.02,"Census Tract 312.02","G5020","S",66664775,755179,47.2529061,-122.0687913,2702,7,326,123,142,598,0.221317542561066
"327","53033031204",354,53,33,31204,312.04,"Census Tract 312.04","G5020","S",36871877,608947,47.306388,-122.129911,2773,21,441,183,154,799,0.288135593220339
"328","53033031205",179,53,33,31205,312.05,"Census Tract 312.05","G5020","S",5853259,41398,47.3280223,-122.177855,3061,9,410,194,180,793,0.25906566481542
"329","53033031206",3,53,33,31206,312.06,"Census Tract 312.06","G5020","S",3668962,60430,47.3135621,-122.183538,2283,6,287,132,121,546,0.23915900131406
"330","53033031301",127,53,33,31301,313.01,"Census Tract 313.01","G5020","S",33118748,224283,47.2046996,-122.0589541,1241,4,147,60,66,277,0.2232070910556
"331","53033031302",355,53,33,31302,313.02,"Census Tract 313.02","G5020","S",10879017,100642,47.1859757,-122.0118854,2111,8,239,101,71,419,0.198484130743723
"332","53033031400",372,53,33,31400,314,"Census Tract 314","G5020","S",6377757,1179,47.206636,-121.9889145,2896,7,354,140,141,642,0.221685082872928
"333","53033031501",72,53,33,31501,315.01,"Census Tract 315.01","G5020","S",161442521,1999864,47.3188879,-121.8784572,1679,10,282,84,65,441,0.262656343061346
"334","53033031502",180,53,33,31502,315.02,"Census Tract 315.02","G5020","S",1026438098,8763580,47.2405383,-121.6336958,1875,2,275,88,102,467,0.249066666666667
"335","53033031601",66,53,33,31601,316.01,"Census Tract 316.01","G5020","S",14669801,418507,47.331213,-122.0859477,2514,9,361,176,134,680,0.270485282418457
"336","53033031603",67,53,33,31603,316.03,"Census Tract 316.03","G5020","S",56004069,1525160,47.3236418,-121.99185,2675,9,371,163,114,657,0.245607476635514
"337","53033031604",141,53,33,31604,316.04,"Census Tract 316.04","G5020","S",4154795,3229,47.3543883,-122.0322942,2451,10,284,149,150,593,0.241942064463484
"338","53033031605",115,53,33,31605,316.05,"Census Tract 316.05","G5020","S",15390877,1564307,47.3204617,-122.0465501,1751,4,263,105,104,476,0.271844660194175
"339","53033031703",2,53,33,31703,317.03,"Census Tract 317.03","G5020","S",7139218,643846,47.3716888,-122.1484314,3251,8,459,210,167,844,0.259612426945555
"340","53033031704",35,53,33,31704,317.04,"Census Tract 317.04","G5020","S",5745119,12142,47.3485371,-122.1448222,2713,9,331,138,155,633,0.233321046811648
"341","53033031705",199,53,33,31705,317.05,"Census Tract 317.05","G5020","S",5049452,4701,47.3829339,-122.1150241,2284,8,327,149,120,604,0.264448336252189
"342","53033031706",143,53,33,31706,317.06,"Census Tract 317.06","G5020","S",4169865,7815,47.3636938,-122.1170035,3644,19,474,215,177,885,0.242864983534577
"343","53033031800",32,53,33,31800,318,"Census Tract 318","G5020","S",24842882,3331034,47.4085329,-122.1178196,2364,8,363,115,135,621,0.262690355329949
"344","53033031903",124,53,33,31903,319.03,"Census Tract 319.03","G5020","S",11736814,0,47.4821782,-122.110871,2991,15,400,195,124,734,0.245402875292544
"345","53033031904",125,53,33,31904,319.04,"Census Tract 319.04","G5020","S",18942604,168049,47.465365,-122.0628374,1836,11,213,101,71,396,0.215686274509804
"346","53033031906",126,53,33,31906,319.06,"Census Tract 319.06","G5020","S",10822092,521709,47.4362336,-122.0943157,1807,10,241,97,86,434,0.240177089097952
"347","53033031907",31,53,33,31907,319.07,"Census Tract 319.07","G5020","S",5537497,0,47.4533052,-122.1305064,3809,22,510,185,177,894,0.234707272249934
"348","53033031908",291,53,33,31908,319.08,"Census Tract 319.08","G5020","S",1827096,0,47.4471071,-122.1427639,2137,7,239,116,110,472,0.220870379036032
"349","53033031909",290,53,33,31909,319.09,"Census Tract 319.09","G5020","S",1916060,0,47.4378388,-122.1434772,1582,7,241,88,74,410,0.259165613147914
"350","53033032002",33,53,33,32002,320.02,"Census Tract 320.02","G5020","S",27571053,210070,47.4347894,-122.0315839,1454,6,195,84,68,353,0.242778541953232
"351","53033032003",34,53,33,32003,320.03,"Census Tract 320.03","G5020","S",122163698,304929,47.4405378,-121.9250546,2403,9,316,129,118,572,0.238035788597586
"352","53033032005",36,53,33,32005,320.05,"Census Tract 320.05","G5020","S",6298146,123257,47.370487,-122.0854653,3711,18,473,254,197,942,0.253839935327405
"353","53033032006",37,53,33,32006,320.06,"Census Tract 320.06","G5020","S",7610917,126568,47.3499202,-122.0803474,2449,15,359,162,117,653,0.266639444671294
"354","53033032007",373,53,33,32007,320.07,"Census Tract 320.07","G5020","S",11492547,144662,47.3907805,-122.0670808,1848,10,233,121,84,448,0.242424242424242
"355","53033032008",97,53,33,32008,320.08,"Census Tract 320.08","G5020","S",2292594,159030,47.3669213,-122.0495778,2390,11,278,179,127,595,0.248953974895398
"356","53033032010",200,53,33,32010,320.1,"Census Tract 320.10","G5020","S",4820859,0,47.3780192,-122.0232476,2960,13,351,196,137,697,0.235472972972973
"357","53033032011",142,53,33,32011,320.11,"Census Tract 320.11","G5020","S",3363748,282990,47.3691715,-122.0327857,2350,12,286,157,96,551,0.234468085106383
"358","53033032102",4,53,33,32102,321.02,"Census Tract 321.02","G5020","S",79040166,84391,47.4851508,-121.965784,2302,8,225,140,73,446,0.193744569939183
"359","53033032103",68,53,33,32103,321.03,"Census Tract 321.03","G5020","S",4051480,0,47.5390618,-122.0487975,2498,3,137,123,67,330,0.132105684547638
"360","53033032104",7,53,33,32104,321.04,"Census Tract 321.04","G5020","S",22481612,0,47.5051267,-122.0531593,2904,11,207,180,95,493,0.169765840220386
"361","53033032203",9,53,33,32203,322.03,"Census Tract 322.03","G5020","S",10073205,3779419,47.5954699,-122.0694173,3580,10,235,161,92,498,0.139106145251397
"362","53033032207",38,53,33,32207,322.07,"Census Tract 322.07","G5020","S",4572913,1055367,47.5819653,-122.0606739,1515,3,103,73,49,228,0.15049504950495
"363","53033032208",98,53,33,32208,322.08,"Census Tract 322.08","G5020","S",11018171,1305361,47.5604078,-122.0460114,3589,6,223,178,72,479,0.133463360267484
"364","53033032210",5,53,33,32210,322.1,"Census Tract 322.10","G5020","S",41801336,17075,47.5512023,-121.9640526,5226,14,326,251,124,715,0.13681592039801
"365","53033032211",6,53,33,32211,322.11,"Census Tract 322.11","G5020","S",2975633,0,47.5798198,-122.0193627,2498,10,145,118,73,346,0.138510808646918
"366","53033032212",221,53,33,32212,322.12,"Census Tract 322.12","G5020","S",3372134,42596,47.57097,-122.0083907,3877,20,250,196,112,578,0.149084343564612
"367","53033032213",201,53,33,32213,322.13,"Census Tract 322.13","G5020","S",4137355,286842,47.586805,-121.9887226,2229,7,150,143,56,356,0.159712875729026
"368","53033032214",202,53,33,32214,322.14,"Census Tract 322.14","G5020","S",6683464,44579,47.6028805,-122.0215,2905,7,152,140,46,345,0.118760757314974
"369","53033032215",144,53,33,32215,322.15,"Census Tract 322.15","G5020","S",16008606,10175,47.6062193,-121.9865085,2221,8,150,119,41,318,0.143178748311571
"370","53033032307",154,53,33,32307,323.07,"Census Tract 323.07","G5020","S",11666709,234337,47.7580051,-122.0907595,3151,11,305,140,85,541,0.171691526499524
"371","53033032309",332,53,33,32309,323.09,"Census Tract 323.09","G5020","S",6163950,0,47.685625,-122.1338165,3985,12,204,138,59,413,0.103638644918444
"372","53033032311",155,53,33,32311,323.11,"Census Tract 323.11","G5020","S",23482239,92771,47.7515039,-122.0387481,2806,12,271,118,75,476,0.169636493228795
"373","53033032313",8,53,33,32313,323.13,"Census Tract 323.13","G5020","S",13092990,436039,47.6705089,-122.0890118,2981,7,167,126,63,363,0.121771217712177
"374","53033032315",150,53,33,32315,323.15,"Census Tract 323.15","G5020","S",44496824,1355612,47.6679952,-121.9798462,2675,13,198,131,68,410,0.153271028037383
"375","53033032316",351,53,33,32316,323.16,"Census Tract 323.16","G5020","S",6225176,2654247,47.6392221,-122.0712508,2676,7,163,137,52,359,0.134155455904335
"376","53033032317",149,53,33,32317,323.17,"Census Tract 323.17","G5020","S",4393971,0,47.6276169,-122.0479843,2998,14,191,130,77,412,0.137424949966644
"377","53033032318",352,53,33,32318,323.18,"Census Tract 323.18","G5020","S",7354258,0,47.6350729,-122.0320767,3088,6,216,133,55,410,0.132772020725389
"378","53033032319",151,53,33,32319,323.19,"Census Tract 323.19","G5020","S",6814532,0,47.7595596,-122.1476582,2596,7,287,136,50,480,0.184899845916795
"379","53033032320",1,53,33,32320,323.2,"Census Tract 323.20","G5020","S",9554873,38494,47.7564769,-122.1244452,1870,9,189,98,51,347,0.185561497326203
